Name;Station;Time;Precipitation;Air temperature;Maximum mean wind speed;Weather
Bergen - Florida;SN50540;29.09.2023 14:00;0;14.9;6.4;-
Bergen - Florida;SN50540;29.09.2023 15:00;0.1;14.8;6.6;-
Bergen - Florida;SN50540;29.09.2023 16:00;0;14.5;7.4;4
Bergen - Florida;SN50540;29.09.2023 17:00;0;13.8;7.3;-
Bergen - Florida;SN50540;29.09.2023 18:00;0.5;13.3;5.3;-
Bergen - Florida;SN50540;29.09.2023 19:00;3.9;13.1;6.8;4
Bergen - Florida;SN50540;29.09.2023 20:00;1.3;13.4;6.3;-
Bergen - Florida;SN50540;29.09.2023 21:00;0;13.4;5.5;-
Bergen - Florida;SN50540;29.09.2023 22:00;0;12.4;5.4;4
Bergen - Florida;SN50540;29.09.2023 23:00;1.2;12.2;4.2;-
Bergen - Florida;SN50540;30.09.2023 00:00;0.1;12.5;3.7;-
Bergen - Florida;SN50540;30.09.2023 01:00;1.7;12.1;3.1;-
Bergen - Florida;SN50540;30.09.2023 02:00;2.1;11.9;5;-
Bergen - Florida;SN50540;30.09.2023 03:00;0.2;11.9;5.6;-
Bergen - Florida;SN50540;30.09.2023 04:00;4.4;11.8;6.2;-
Bergen - Florida;SN50540;30.09.2023 05:00;2.6;11.6;7.4;-
Bergen - Florida;SN50540;30.09.2023 06:00;1.5;11.8;6.6;-
Bergen - Florida;SN50540;30.09.2023 07:00;0.1;12.2;6.3;4
Bergen - Florida;SN50540;30.09.2023 08:00;2.9;11.9;6.3;-
Bergen - Florida;SN50540;30.09.2023 09:00;1.6;12.2;6.4;-
Bergen - Florida;SN50540;30.09.2023 10:00;0.4;11.7;6.4;5
Bergen - Florida;SN50540;30.09.2023 11:00;0.7;11.8;6.2;-
Bergen - Florida;SN50540;30.09.2023 12:00;0.2;11.5;5;-
Bergen - Florida;SN50540;30.09.2023 13:00;0.7;11.5;2.2;5
Bergen - Florida;SN50540;30.09.2023 14:00;2.6;11.9;6;-
Bergen - Florida;SN50540;30.09.2023 15:00;0.2;11.5;6.2;-
Bergen - Florida;SN50540;30.09.2023 16:00;0.3;11.5;4.9;5
Bergen - Florida;SN50540;30.09.2023 17:00;0.2;11.2;4.7;-
Bergen - Florida;SN50540;30.09.2023 18:00;0.1;11.1;4.2;-
Bergen - Florida;SN50540;30.09.2023 19:00;0.3;10.9;4.1;4
Bergen - Florida;SN50540;30.09.2023 20:00;0.2;10.7;4;-
Bergen - Florida;SN50540;30.09.2023 21:00;0.3;10.4;4;-
Bergen - Florida;SN50540;30.09.2023 22:00;0;9.9;3.6;4
Bergen - Florida;SN50540;30.09.2023 23:00;0;9.8;2.8;-
Bergen - Florida;SN50540;01.10.2023 00:00;0;9.5;1.1;-
Bergen - Florida;SN50540;01.10.2023 01:00;0;9.6;1.5;-
Bergen - Florida;SN50540;01.10.2023 02:00;0;9.5;1.6;-
Bergen - Florida;SN50540;01.10.2023 03:00;0.5;9.2;2;-
Bergen - Florida;SN50540;01.10.2023 04:00;0;8.5;2.3;-
Bergen - Florida;SN50540;01.10.2023 05:00;0;8.3;2.3;-
Bergen - Florida;SN50540;01.10.2023 06:00;0;8.4;2.3;-
Bergen - Florida;SN50540;01.10.2023 07:00;0;8.1;2.2;3
Bergen - Florida;SN50540;01.10.2023 08:00;0;8.5;2.7;-
Bergen - Florida;SN50540;01.10.2023 09:00;0;9.7;2.2;-
Bergen - Florida;SN50540;01.10.2023 10:00;0;11.4;2.4;3
Bergen - Florida;SN50540;01.10.2023 11:00;0;11.5;3.1;-
Bergen - Florida;SN50540;01.10.2023 12:00;0;11.7;3.7;-
Bergen - Florida;SN50540;01.10.2023 13:00;0;12.2;4;4
Bergen - Florida;SN50540;01.10.2023 14:00;0;12.8;5.5;-
Bergen - Florida;SN50540;01.10.2023 15:00;0;13.1;5;-
Bergen - Florida;SN50540;01.10.2023 16:00;0;13.3;6.3;4
Bergen - Florida;SN50540;01.10.2023 17:00;0;12.5;5.9;-
Bergen - Florida;SN50540;01.10.2023 18:00;0.1;11.5;7.3;-
Bergen - Florida;SN50540;01.10.2023 19:00;0;12.1;8.6;46
Bergen - Florida;SN50540;01.10.2023 20:00;0.1;12.2;9.3;-
Bergen - Florida;SN50540;01.10.2023 21:00;0.9;12.1;6.6;-
Bergen - Florida;SN50540;01.10.2023 22:00;0.5;12.1;5.3;46
Bergen - Florida;SN50540;01.10.2023 23:00;5.6;12.3;3.9;-
Bergen - Florida;SN50540;02.10.2023 00:00;0.6;12.8;3;-
Bergen - Florida;SN50540;02.10.2023 01:00;0.1;12.7;3.5;-
Bergen - Florida;SN50540;02.10.2023 02:00;0;12.2;2.2;-
Bergen - Florida;SN50540;02.10.2023 03:00;0;11.5;1.5;-
Bergen - Florida;SN50540;02.10.2023 04:00;0;11;2.1;-
Bergen - Florida;SN50540;02.10.2023 05:00;0;11;2.3;-
Bergen - Florida;SN50540;02.10.2023 06:00;0;11;2.7;-
Bergen - Florida;SN50540;02.10.2023 07:00;0;10.6;3.1;5
Bergen - Florida;SN50540;02.10.2023 08:00;0;11.1;2.5;-
Bergen - Florida;SN50540;02.10.2023 09:00;0;12.1;4.5;-
Bergen - Florida;SN50540;02.10.2023 10:00;0;12.8;4.3;3
Bergen - Florida;SN50540;02.10.2023 11:00;0;13.2;5.1;-
Bergen - Florida;SN50540;02.10.2023 12:00;0;14.4;4.9;-
Bergen - Florida;SN50540;02.10.2023 13:00;0.1;14.6;6.7;3
Bergen - Florida;SN50540;02.10.2023 14:00;0.8;15;7.7;-
Bergen - Florida;SN50540;02.10.2023 15:00;0.3;14.4;7.8;-
Bergen - Florida;SN50540;02.10.2023 16:00;0;14.2;5.4;3
Bergen - Florida;SN50540;02.10.2023 17:00;0;13.7;5.3;-
Bergen - Florida;SN50540;02.10.2023 18:00;0;13.2;4.8;-
Bergen - Florida;SN50540;02.10.2023 19:00;0;12.7;5.5;4
Bergen - Florida;SN50540;02.10.2023 20:00;0;12.3;4.7;-
Bergen - Florida;SN50540;02.10.2023 21:00;0;12.7;5.2;-
Bergen - Florida;SN50540;02.10.2023 22:00;0;12.3;4.6;3
Bergen - Florida;SN50540;02.10.2023 23:00;0;12.2;3.8;-
Bergen - Florida;SN50540;03.10.2023 00:00;0;12.1;4.4;-
Bergen - Florida;SN50540;03.10.2023 01:00;0.8;11.6;4.8;-
Bergen - Florida;SN50540;03.10.2023 02:00;0;11.7;5.1;-
Bergen - Florida;SN50540;03.10.2023 03:00;0;11.2;3.3;-
Bergen - Florida;SN50540;03.10.2023 04:00;0;11.1;3.9;-
Bergen - Florida;SN50540;03.10.2023 05:00;0.6;11.3;3.6;-
Bergen - Florida;SN50540;03.10.2023 06:00;0;11.8;3.9;-
Bergen - Florida;SN50540;03.10.2023 07:00;0;11.7;4;4
Bergen - Florida;SN50540;03.10.2023 08:00;1.4;11.3;4.9;-
Bergen - Florida;SN50540;03.10.2023 09:00;0.5;11.7;4.4;-
Bergen - Florida;SN50540;03.10.2023 10:00;0.6;12.2;4.8;4
Bergen - Florida;SN50540;03.10.2023 11:00;0.6;12.1;4.2;-
Bergen - Florida;SN50540;03.10.2023 12:00;0;13.7;3.6;-
Bergen - Florida;SN50540;03.10.2023 13:00;0;14.3;3.7;3
Bergen - Florida;SN50540;03.10.2023 14:00;0;14.9;3.6;-
Bergen - Florida;SN50540;03.10.2023 15:00;0;13.8;4.2;-
Bergen - Florida;SN50540;03.10.2023 16:00;0.1;13;5.3;5
Bergen - Florida;SN50540;03.10.2023 17:00;0.2;11.8;5.5;-
Bergen - Florida;SN50540;03.10.2023 18:00;2.9;11.9;4.1;-
Bergen - Florida;SN50540;03.10.2023 19:00;0.3;11.3;3.4;5
Bergen - Florida;SN50540;03.10.2023 20:00;1.3;11.2;4.5;-
Bergen - Florida;SN50540;03.10.2023 21:00;0.8;10.9;5.7;-
Bergen - Florida;SN50540;03.10.2023 22:00;0.1;10.8;5.1;4
Bergen - Florida;SN50540;03.10.2023 23:00;1.3;10;4.5;-
Bergen - Florida;SN50540;04.10.2023 00:00;3.1;9.9;4.9;-
Bergen - Florida;SN50540;04.10.2023 01:00;0.5;10.3;5.3;-
Bergen - Florida;SN50540;04.10.2023 02:00;1.1;10.5;6;-
Bergen - Florida;SN50540;04.10.2023 03:00;1.1;10.3;6.5;-
Bergen - Florida;SN50540;04.10.2023 04:00;2.1;10.2;6.1;-
Bergen - Florida;SN50540;04.10.2023 05:00;1.7;10.1;6.1;-
Bergen - Florida;SN50540;04.10.2023 06:00;0.3;10.2;4.4;-
Bergen - Florida;SN50540;04.10.2023 07:00;0.5;9.6;6.5;4
Bergen - Florida;SN50540;04.10.2023 08:00;0.7;9.3;5.2;-
Bergen - Florida;SN50540;04.10.2023 09:00;0.1;10.2;1.6;-
Bergen - Florida;SN50540;04.10.2023 10:00;0;11;1.7;3
Bergen - Florida;SN50540;04.10.2023 11:00;0;12.8;1.6;-
Bergen - Florida;SN50540;04.10.2023 12:00;0;11.2;5.2;-
Bergen - Florida;SN50540;04.10.2023 13:00;0;12.8;1.9;3
Bergen - Florida;SN50540;04.10.2023 14:00;0;12.4;1.8;-
Bergen - Florida;SN50540;04.10.2023 15:00;0;12.5;3.1;-
Bergen - Florida;SN50540;04.10.2023 16:00;0;12.1;3.4;4
Bergen - Florida;SN50540;04.10.2023 17:00;0;11.5;3.3;-
Bergen - Florida;SN50540;04.10.2023 18:00;0;11;2.9;-
Bergen - Florida;SN50540;04.10.2023 19:00;0;10.4;2.5;4
Bergen - Florida;SN50540;04.10.2023 20:00;0;10.1;1.3;-
Bergen - Florida;SN50540;04.10.2023 21:00;0;9.9;1.7;-
Bergen - Florida;SN50540;04.10.2023 22:00;0;9.7;1.5;4
Bergen - Florida;SN50540;04.10.2023 23:00;0;9.2;2.8;-
Bergen - Florida;SN50540;05.10.2023 00:00;0;9.4;2.3;-
Bergen - Florida;SN50540;05.10.2023 01:00;0;9;3.3;-
Bergen - Florida;SN50540;05.10.2023 02:00;0;8.2;2.8;-
Bergen - Florida;SN50540;05.10.2023 03:00;0;7.1;2.6;-
Bergen - Florida;SN50540;05.10.2023 04:00;0;6.7;1.9;-
Bergen - Florida;SN50540;05.10.2023 05:00;0;6.6;1.6;-
Bergen - Florida;SN50540;05.10.2023 06:00;0;6.3;1.1;-
Bergen - Florida;SN50540;05.10.2023 07:00;0;6.7;1.6;3
Bergen - Florida;SN50540;05.10.2023 08:00;0;6.3;1.1;-
Bergen - Florida;SN50540;05.10.2023 09:00;0;7.5;1.7;-
Bergen - Florida;SN50540;05.10.2023 10:00;0;9.9;1.6;2
Bergen - Florida;SN50540;05.10.2023 11:00;0;12.6;1.2;-
Bergen - Florida;SN50540;05.10.2023 12:00;0;14.3;1.6;-
Bergen - Florida;SN50540;05.10.2023 13:00;0;13.4;1.9;2
Bergen - Florida;SN50540;05.10.2023 14:00;0;13;2.5;-
Bergen - Florida;SN50540;05.10.2023 15:00;0;12.8;2.6;-
Bergen - Florida;SN50540;05.10.2023 16:00;0;13.2;3.9;3
Bergen - Florida;SN50540;05.10.2023 17:00;0;11.3;3;-
Bergen - Florida;SN50540;05.10.2023 18:00;0;10.3;3.1;-
Bergen - Florida;SN50540;05.10.2023 19:00;0;9.6;2.3;4
Bergen - Florida;SN50540;05.10.2023 20:00;0;9.4;2.1;-
Bergen - Florida;SN50540;05.10.2023 21:00;0;9.4;2.5;-
Bergen - Florida;SN50540;05.10.2023 22:00;0;10.6;3.3;3
Bergen - Florida;SN50540;05.10.2023 23:00;0;10.9;4.1;-
Bergen - Florida;SN50540;06.10.2023 00:00;0;10.6;4.6;-
Bergen - Florida;SN50540;06.10.2023 01:00;0.1;10.3;4.3;-
Bergen - Florida;SN50540;06.10.2023 02:00;0.8;10.1;3.9;-
Bergen - Florida;SN50540;06.10.2023 03:00;0.7;10;4.3;-
Bergen - Florida;SN50540;06.10.2023 04:00;0.3;10.1;4.9;-
Bergen - Florida;SN50540;06.10.2023 05:00;0.4;10.4;6.3;-
Bergen - Florida;SN50540;06.10.2023 06:00;0.2;10.9;7.1;-
Bergen - Florida;SN50540;06.10.2023 07:00;1.8;11.2;8.6;46
Bergen - Florida;SN50540;06.10.2023 08:00;5;11.9;7.9;-
Bergen - Florida;SN50540;06.10.2023 09:00;4.7;13.2;7.2;-
Bergen - Florida;SN50540;06.10.2023 10:00;3.5;13.6;2.9;46
Bergen - Florida;SN50540;06.10.2023 11:00;3.2;13.5;5.6;-
Bergen - Florida;SN50540;06.10.2023 12:00;3.8;13.3;6;-
Bergen - Florida;SN50540;06.10.2023 13:00;2.9;13.1;7.7;46
Bergen - Florida;SN50540;06.10.2023 14:00;1.5;12.9;7;-
Bergen - Florida;SN50540;06.10.2023 15:00;1.5;12.8;6.8;-
Bergen - Florida;SN50540;06.10.2023 16:00;1.4;12;7.9;4
Bergen - Florida;SN50540;06.10.2023 17:00;0;9.8;8.8;-
Bergen - Florida;SN50540;06.10.2023 18:00;0;10.1;9.4;-
Bergen - Florida;SN50540;06.10.2023 19:00;0;10;10.8;2
Bergen - Florida;SN50540;06.10.2023 20:00;0;10;9.7;-
Bergen - Florida;SN50540;06.10.2023 21:00;0;9.8;10.1;-
Bergen - Florida;SN50540;06.10.2023 22:00;0;9.3;12.5;3
Bergen - Florida;SN50540;06.10.2023 23:00;0;8.8;11;-
Bergen - Florida;SN50540;07.10.2023 00:00;0;8.1;10.3;-
Bergen - Florida;SN50540;07.10.2023 01:00;0;7.8;9.2;-
Bergen - Florida;SN50540;07.10.2023 02:00;0;7.5;7.7;-
Bergen - Florida;SN50540;07.10.2023 03:00;0;6.3;7;-
Bergen - Florida;SN50540;07.10.2023 04:00;0;6.2;5.5;-
Bergen - Florida;SN50540;07.10.2023 05:00;0;6.1;4.6;-
Bergen - Florida;SN50540;07.10.2023 06:00;0;5.6;5.1;-
Bergen - Florida;SN50540;07.10.2023 07:00;0;5.7;4.8;3
Bergen - Florida;SN50540;07.10.2023 08:00;0;6.4;4.8;-
Bergen - Florida;SN50540;07.10.2023 09:00;0;6.4;3;-
Bergen - Florida;SN50540;07.10.2023 10:00;0;8.6;3.9;3
Bergen - Florida;SN50540;07.10.2023 11:00;0;9.9;4.1;-
Bergen - Florida;SN50540;07.10.2023 12:00;0;10.3;6.2;-
Bergen - Florida;SN50540;07.10.2023 13:00;0;11.1;6.6;3
Bergen - Florida;SN50540;07.10.2023 14:00;0;10.2;6.7;-
Bergen - Florida;SN50540;07.10.2023 15:00;0;10.4;7.7;-
Bergen - Florida;SN50540;07.10.2023 16:00;0;9.5;7.9;2
Bergen - Florida;SN50540;07.10.2023 17:00;0;8.4;7.8;-
Bergen - Florida;SN50540;07.10.2023 18:00;0;7.4;7.7;-
Bergen - Florida;SN50540;07.10.2023 19:00;0;6.5;6.1;1
Bergen - Florida;SN50540;07.10.2023 20:00;0;5.7;4.6;-
Bergen - Florida;SN50540;07.10.2023 21:00;0;6.8;5.5;-
Bergen - Florida;SN50540;07.10.2023 22:00;0;6.4;5.2;1
Bergen - Florida;SN50540;07.10.2023 23:00;0;4.6;4.5;-
Bergen - Florida;SN50540;08.10.2023 00:00;0;3.9;1;-
Bergen - Florida;SN50540;08.10.2023 01:00;0;3.5;0.9;-
Bergen - Florida;SN50540;08.10.2023 02:00;0;2.7;1.4;-
Bergen - Florida;SN50540;08.10.2023 03:00;0;2.6;1.7;-
Bergen - Florida;SN50540;08.10.2023 04:00;0;2.1;1.3;-
Bergen - Florida;SN50540;08.10.2023 05:00;0;2.1;2;-
Bergen - Florida;SN50540;08.10.2023 06:00;0;1.6;1.7;-
Bergen - Florida;SN50540;08.10.2023 07:00;0;1.5;1.9;1
Bergen - Florida;SN50540;08.10.2023 08:00;0;2.3;2.1;-
Bergen - Florida;SN50540;08.10.2023 09:00;0;4.9;1.5;-
Bergen - Florida;SN50540;08.10.2023 10:00;0;7.3;1.9;2
Bergen - Florida;SN50540;08.10.2023 11:00;0;7.8;1;-
Bergen - Florida;SN50540;08.10.2023 12:00;0;8.5;1.1;-
Bergen - Florida;SN50540;08.10.2023 13:00;0;9;2;3
Bergen - Florida;SN50540;08.10.2023 14:00;0;8.9;2;-
Bergen - Florida;SN50540;08.10.2023 15:00;0;8.9;2.2;-
Bergen - Florida;SN50540;08.10.2023 16:00;0;8.7;1.8;4
Bergen - Florida;SN50540;08.10.2023 17:00;0;8;2;-
Bergen - Florida;SN50540;08.10.2023 18:00;0;7;1;-
Bergen - Florida;SN50540;08.10.2023 19:00;0;6;1.6;4
Bergen - Florida;SN50540;08.10.2023 20:00;0;4.7;1.6;-
Bergen - Florida;SN50540;08.10.2023 21:00;0;4.6;2;-
Bergen - Florida;SN50540;08.10.2023 22:00;0;4.2;2.4;2
Bergen - Florida;SN50540;08.10.2023 23:00;0;3.6;2.6;-
Bergen - Florida;SN50540;09.10.2023 00:00;0;3;2.6;-
Bergen - Florida;SN50540;09.10.2023 01:00;0;2.8;1;-
Bergen - Florida;SN50540;09.10.2023 02:00;0;3.1;0.9;-
Bergen - Florida;SN50540;09.10.2023 03:00;0;3;1.3;-
Bergen - Florida;SN50540;09.10.2023 04:00;0;3;1.2;-
Bergen - Florida;SN50540;09.10.2023 05:00;0;3.5;0.5;-
Bergen - Florida;SN50540;09.10.2023 06:00;0;3.8;0.9;-
Bergen - Florida;SN50540;09.10.2023 07:00;0;4.1;1.1;4
Bergen - Florida;SN50540;09.10.2023 08:00;0;3.9;1.5;-
Bergen - Florida;SN50540;09.10.2023 09:00;0;4.8;1.8;-
Bergen - Florida;SN50540;09.10.2023 10:00;0;6.3;1.6;3
Bergen - Florida;SN50540;09.10.2023 11:00;0;7.6;1;-
Bergen - Florida;SN50540;09.10.2023 12:00;0;8.8;1.1;-
Bergen - Florida;SN50540;09.10.2023 13:00;0;9.3;3.4;3
Bergen - Florida;SN50540;09.10.2023 14:00;0;9.1;3.5;-
Bergen - Florida;SN50540;09.10.2023 15:00;0;9.2;2.8;-
Bergen - Florida;SN50540;09.10.2023 16:00;0;9.1;3.3;4
Bergen - Florida;SN50540;09.10.2023 17:00;0;9;3.4;-
Bergen - Florida;SN50540;09.10.2023 18:00;0;8.7;3.9;-
Bergen - Florida;SN50540;09.10.2023 19:00;0;8;5.7;5
Bergen - Florida;SN50540;09.10.2023 20:00;0;7.6;6.5;-
Bergen - Florida;SN50540;09.10.2023 21:00;0;7.3;8;-
Bergen - Florida;SN50540;09.10.2023 22:00;0.1;7.4;6.7;5
Bergen - Florida;SN50540;09.10.2023 23:00;0.3;7.5;6.2;-
Bergen - Florida;SN50540;10.10.2023 00:00;0.2;7.9;6.3;-
Bergen - Florida;SN50540;10.10.2023 01:00;0.3;8.1;5.6;-
Bergen - Florida;SN50540;10.10.2023 02:00;0.1;8.5;4.5;-
Bergen - Florida;SN50540;10.10.2023 03:00;0.1;8.7;5.4;-
Bergen - Florida;SN50540;10.10.2023 04:00;0;8.9;4.9;-
Bergen - Florida;SN50540;10.10.2023 05:00;0.1;8.8;4.4;-
Bergen - Florida;SN50540;10.10.2023 06:00;0;9.3;7.5;-
Bergen - Florida;SN50540;10.10.2023 07:00;0;9.5;6.5;4
Bergen - Florida;SN50540;10.10.2023 08:00;0;9.9;7.3;-
Bergen - Florida;SN50540;10.10.2023 09:00;0;10.5;6.8;-
Bergen - Florida;SN50540;10.10.2023 10:00;0.1;10.7;8.1;4
Bergen - Florida;SN50540;10.10.2023 11:00;0;10.4;9.2;-
Bergen - Florida;SN50540;10.10.2023 12:00;0.2;9.7;9.5;-
Bergen - Florida;SN50540;10.10.2023 13:00;2.1;10.8;8.3;46
Bergen - Florida;SN50540;10.10.2023 14:00;5.6;11.5;7.3;-
Bergen - Florida;SN50540;10.10.2023 15:00;8;12.7;6.8;-
Bergen - Florida;SN50540;10.10.2023 16:00;7.2;13.4;7.9;9
Bergen - Florida;SN50540;10.10.2023 17:00;3.4;14.1;7.6;-
Bergen - Florida;SN50540;10.10.2023 18:00;2.5;13.9;8.1;-
Bergen - Florida;SN50540;10.10.2023 19:00;5.7;13.7;7.1;10
Bergen - Florida;SN50540;10.10.2023 20:00;2.4;13.5;3.4;-
Bergen - Florida;SN50540;10.10.2023 21:00;0;13.5;3.9;-
Bergen - Florida;SN50540;10.10.2023 22:00;0.6;13.3;3.3;9
Bergen - Florida;SN50540;10.10.2023 23:00;1.5;11.7;6.7;-
Bergen - Florida;SN50540;11.10.2023 00:00;0.7;10.3;5.5;-
Bergen - Florida;SN50540;11.10.2023 01:00;0;10;4.9;-
Bergen - Florida;SN50540;11.10.2023 02:00;0;9.1;4.6;-
Bergen - Florida;SN50540;11.10.2023 03:00;0.1;9.1;3.5;-
Bergen - Florida;SN50540;11.10.2023 04:00;1.4;8.7;4.3;-
Bergen - Florida;SN50540;11.10.2023 05:00;0.5;8.3;5;-
Bergen - Florida;SN50540;11.10.2023 06:00;1.5;7.5;3.6;-
Bergen - Florida;SN50540;11.10.2023 07:00;1.7;7.8;4.2;4
Bergen - Florida;SN50540;11.10.2023 08:00;0.4;7.9;3.6;-
Bergen - Florida;SN50540;11.10.2023 09:00;2;8.1;5.9;-
Bergen - Florida;SN50540;11.10.2023 10:00;1;8.8;5.6;5
Bergen - Florida;SN50540;11.10.2023 11:00;1.2;8.2;4.7;-
Bergen - Florida;SN50540;11.10.2023 12:00;0.1;9.4;6.6;-
Bergen - Florida;SN50540;11.10.2023 13:00;0;10.4;6.4;4
Bergen - Florida;SN50540;11.10.2023 14:00;0.1;9.1;6.8;-
Bergen - Florida;SN50540;11.10.2023 15:00;0.8;10;8.7;-
Bergen - Florida;SN50540;11.10.2023 16:00;0.1;10.1;5.6;4
Bergen - Florida;SN50540;11.10.2023 17:00;1.4;9.3;12.4;-
Bergen - Florida;SN50540;11.10.2023 18:00;0;8.9;10.5;-
Bergen - Florida;SN50540;11.10.2023 19:00;0.4;7.7;11.4;5
Bergen - Florida;SN50540;11.10.2023 20:00;0.8;7.7;6.1;-
Bergen - Florida;SN50540;11.10.2023 21:00;1.3;8.4;9.2;-
Bergen - Florida;SN50540;11.10.2023 22:00;1.7;7.9;9;5
Bergen - Florida;SN50540;11.10.2023 23:00;0.8;8.9;9.2;-
Bergen - Florida;SN50540;12.10.2023 00:00;0;9.6;9.2;-
Bergen - Florida;SN50540;12.10.2023 01:00;1.4;8.4;9.2;-
Bergen - Florida;SN50540;12.10.2023 02:00;0.7;8.7;8.7;-
Bergen - Florida;SN50540;12.10.2023 03:00;0.1;8.9;8.6;-
Bergen - Florida;SN50540;12.10.2023 04:00;0.2;8.5;8.8;-
Bergen - Florida;SN50540;12.10.2023 05:00;0;9;8.7;-
Bergen - Florida;SN50540;12.10.2023 06:00;0.5;7.7;8;-
Bergen - Florida;SN50540;12.10.2023 07:00;0.6;7.7;8.9;5
Bergen - Florida;SN50540;12.10.2023 08:00;0;8.4;8.9;-
Bergen - Florida;SN50540;12.10.2023 09:00;0.1;8.3;8;-
Bergen - Florida;SN50540;12.10.2023 10:00;0;9.4;7.9;3
Bergen - Florida;SN50540;12.10.2023 11:00;0.2;8.3;6.7;-
Bergen - Florida;SN50540;12.10.2023 12:00;0;9.4;6.8;-
Bergen - Florida;SN50540;12.10.2023 13:00;0.1;8.9;6.6;5
Bergen - Florida;SN50540;12.10.2023 14:00;0;9.6;5.6;-
Bergen - Florida;SN50540;12.10.2023 15:00;0;9.7;5.6;-
Bergen - Florida;SN50540;12.10.2023 16:00;0;9.3;3.6;3
Bergen - Florida;SN50540;12.10.2023 17:00;0;8.9;2.1;-
Bergen - Florida;SN50540;12.10.2023 18:00;0;8.4;2.9;-
Bergen - Florida;SN50540;12.10.2023 19:00;0.1;8.3;3.2;4
Bergen - Florida;SN50540;12.10.2023 20:00;0;8.1;3.9;-
Bergen - Florida;SN50540;12.10.2023 21:00;0;8.1;3.7;-
Bergen - Florida;SN50540;12.10.2023 22:00;0.1;8.2;4.2;4
Bergen - Florida;SN50540;12.10.2023 23:00;0.3;8.2;4.7;-
Bergen - Florida;SN50540;13.10.2023 00:00;0.8;8;5.2;-
Bergen - Florida;SN50540;13.10.2023 01:00;0.2;8.2;6.1;-
Bergen - Florida;SN50540;13.10.2023 02:00;0;9;6;-
Bergen - Florida;SN50540;13.10.2023 03:00;1.8;8.7;5.8;-
Bergen - Florida;SN50540;13.10.2023 04:00;0.1;8.9;5.4;-
Bergen - Florida;SN50540;13.10.2023 05:00;0.6;9;5;-
Bergen - Florida;SN50540;13.10.2023 06:00;0;9.7;6.4;-
Bergen - Florida;SN50540;13.10.2023 07:00;0.1;9.5;7.8;5
Bergen - Florida;SN50540;13.10.2023 08:00;0.3;9.5;6.1;-
Bergen - Florida;SN50540;13.10.2023 09:00;1.2;9.3;6.1;-
Bergen - Florida;SN50540;13.10.2023 10:00;1.6;9.2;6.1;46
Bergen - Florida;SN50540;13.10.2023 11:00;3.4;9.2;6.5;-
Bergen - Florida;SN50540;13.10.2023 12:00;0.2;9.5;3.9;-
Bergen - Florida;SN50540;13.10.2023 13:00;0.5;9.7;4.3;4
Bergen - Florida;SN50540;13.10.2023 14:00;1.6;9.8;5;-
Bergen - Florida;SN50540;13.10.2023 15:00;0.1;10;5;-
Bergen - Florida;SN50540;13.10.2023 16:00;0.5;9.7;6;5
Bergen - Florida;SN50540;13.10.2023 17:00;0.2;9.9;5.7;-
Bergen - Florida;SN50540;13.10.2023 18:00;0;9.5;5.7;-
Bergen - Florida;SN50540;13.10.2023 19:00;0;9.7;6;4
Bergen - Florida;SN50540;13.10.2023 20:00;0.7;8.8;7.8;-
Bergen - Florida;SN50540;13.10.2023 21:00;1.8;8;7.1;-
Bergen - Florida;SN50540;13.10.2023 22:00;0.5;8.8;7;5
Bergen - Florida;SN50540;13.10.2023 23:00;0.3;7.8;4.4;-
Bergen - Florida;SN50540;14.10.2023 00:00;0.1;7.8;3.5;-
Bergen - Florida;SN50540;14.10.2023 01:00;0.6;7.1;5.1;-
Bergen - Florida;SN50540;14.10.2023 02:00;0.8;7.8;3.1;-
Bergen - Florida;SN50540;14.10.2023 03:00;0.5;7.8;6.3;-
Bergen - Florida;SN50540;14.10.2023 04:00;0.1;7.7;6.3;-
Bergen - Florida;SN50540;14.10.2023 05:00;0.4;7.6;6.4;-
Bergen - Florida;SN50540;14.10.2023 06:00;0.2;6.8;6.8;-
Bergen - Florida;SN50540;14.10.2023 07:00;0.6;6.6;2.5;4
Bergen - Florida;SN50540;14.10.2023 08:00;0.6;6.6;1.8;-
Bergen - Florida;SN50540;14.10.2023 09:00;0.7;7.1;2.3;-
Bergen - Florida;SN50540;14.10.2023 10:00;1.6;7.3;5.5;5
Bergen - Florida;SN50540;14.10.2023 11:00;0.9;8.2;7.9;-
Bergen - Florida;SN50540;14.10.2023 12:00;0.4;9.4;8.1;-
Bergen - Florida;SN50540;14.10.2023 13:00;1.1;8.9;8;4
Bergen - Florida;SN50540;14.10.2023 14:00;0.1;8.5;9;-
Bergen - Florida;SN50540;14.10.2023 15:00;3.6;8;8.7;-
Bergen - Florida;SN50540;14.10.2023 16:00;1.8;8.7;12.4;5
Bergen - Florida;SN50540;14.10.2023 17:00;0.5;7.9;13.6;-
Bergen - Florida;SN50540;14.10.2023 18:00;0.5;6.8;11.5;-
Bergen - Florida;SN50540;14.10.2023 19:00;1.6;6.7;8.8;5
Bergen - Florida;SN50540;14.10.2023 20:00;1.1;6.6;11.5;-
Bergen - Florida;SN50540;14.10.2023 21:00;0.5;6.8;6.3;-
Bergen - Florida;SN50540;14.10.2023 22:00;0.1;8;9.5;4
Bergen - Florida;SN50540;14.10.2023 23:00;0.1;7.7;9.2;-
Bergen - Florida;SN50540;15.10.2023 00:00;0;7.4;8.6;-
Bergen - Florida;SN50540;15.10.2023 01:00;0.5;7.1;9;-
